feature,family,short_feature,value
original_glcm_Autocorrelation,glcm,Autocorrelation,171.54182219202536
original_glcm_ClusterProminence,glcm,ClusterProminence,13027.154273009846
original_glcm_ClusterShade,glcm,ClusterShade,10.854026174551331
original_glcm_ClusterTendency,glcm,ClusterTendency,71.50809724303758
original_glcm_Contrast,glcm,Contrast,5.1966925782083635
original_glcm_Correlation,glcm,Correlation,0.8646084882346835
original_glcm_DifferenceAverage,glcm,DifferenceAverage,1.4663441577292862
original_glcm_DifferenceEntropy,glcm,DifferenceEntropy,1.7894948933587107
original_glcm_DifferenceVariance,glcm,DifferenceVariance,1.945401501309614
original_glcm_Id,glcm,Id,0.6003358113690971
original_glcm_Idm,glcm,Idm,0.5637831220817379
original_glcm_Idmn,glcm,Idmn,0.9912994928721827
original_glcm_Idn,glcm,Idn,0.9465369076086493
original_glcm_Imc1,glcm,Imc1,-0.43179550009706874
original_glcm_Imc2,glcm,Imc2,0.9654974441840564
original_glcm_InverseVariance,glcm,InverseVariance,0.39662628942502326
original_glcm_JointAverage,glcm,JointAverage,12.448445226410946
original_glcm_JointEnergy,glcm,JointEnergy,0.016297007963031983
original_glcm_JointEntropy,glcm,JointEntropy,6.480489424588979
original_glcm_MCC,glcm,MCC,0.8711764630855313
original_glcm_MaximumProbability,glcm,MaximumProbability,0.03976812145162044
original_glcm_SumAverage,glcm,SumAverage,24.896890452821896
original_glcm_SumEntropy,glcm,SumEntropy,5.0773815383150325
original_glcm_SumSquares,glcm,SumSquares,19.176197455311492
original_gldm_DependenceEntropy,gldm,DependenceEntropy,7.836327084406362
original_gldm_DependenceNonUniformity,gldm,DependenceNonUniformity,6025.73706086096
original_gldm_DependenceNonUniformityNormalized,gldm,DependenceNonUniformityNormalized,0.09938540426951938
original_gldm_DependenceVariance,gldm,DependenceVariance,25.159740086831956
original_gldm_GrayLevelNonUniformity,gldm,GrayLevelNonUniformity,3861.595744680851
original_gldm_GrayLevelVariance,gldm,GrayLevelVariance,19.627500671994582
original_gldm_HighGrayLevelEmphasis,gldm,HighGrayLevelEmphasis,173.9250371103414
original_gldm_LargeDependenceEmphasis,gldm,LargeDependenceEmphasis,177.0333498268184
original_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,LargeDependenceHighGrayLevelEmphasis,31632.75851888504
original_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,LargeDependenceLowGrayLevelEmphasis,2.2839054051808345
original_gldm_LowGrayLevelEmphasis,gldm,LowGrayLevelEmphasis,0.014779347087709395
original_gldm_SmallDependenceEmphasis,gldm,SmallDependenceEmphasis,0.0145531918259337
original_gldm_SmallDependenceHighGrayLevelEmphasis,gldm,SmallDependenceHighGrayLevelEmphasis,2.518939966347675
original_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,SmallDependenceLowGrayLevelEmphasis,0.0002835995463272743
original_glrlm_GrayLevelNonUniformity,glrlm,GrayLevelNonUniformity,2142.1516965644755
original_glrlm_GrayLevelNonUniformityNormalized,glrlm,GrayLevelNonUniformityNormalized,0.06265949376318489
original_glrlm_GrayLevelVariance,glrlm,GrayLevelVariance,19.759176875474285
original_glrlm_HighGrayLevelRunEmphasis,glrlm,HighGrayLevelRunEmphasis,172.24297887913553
original_glrlm_LongRunEmphasis,glrlm,LongRunEmphasis,7.288305883985652
original_glrlm_LongRunHighGrayLevelEmphasis,glrlm,LongRunHighGrayLevelEmphasis,1277.6587955078778
original_glrlm_LongRunLowGrayLevelEmphasis,glrlm,LongRunLowGrayLevelEmphasis,0.10166506219974084
original_glrlm_LowGrayLevelRunEmphasis,glrlm,LowGrayLevelRunEmphasis,0.015664159524228026
original_glrlm_RunEntropy,glrlm,RunEntropy,5.714233665556581
original_glrlm_RunLengthNonUniformity,glrlm,RunLengthNonUniformity,14768.760467859522
original_glrlm_RunLengthNonUniformityNormalized,glrlm,RunLengthNonUniformityNormalized,0.43607470152982103
original_glrlm_RunPercentage,glrlm,RunPercentage,0.564473033151905
original_glrlm_RunVariance,glrlm,RunVariance,1.436124921844783
original_glrlm_ShortRunEmphasis,glrlm,ShortRunEmphasis,0.6157805680203601
original_glrlm_ShortRunHighGrayLevelEmphasis,glrlm,ShortRunHighGrayLevelEmphasis,105.26766444727257
original_glrlm_ShortRunLowGrayLevelEmphasis,glrlm,ShortRunLowGrayLevelEmphasis,0.010125034465178966
original_glszm_GrayLevelNonUniformity,glszm,GrayLevelNonUniformity,26.18709677419355
original_glszm_GrayLevelNonUniformityNormalized,glszm,GrayLevelNonUniformityNormalized,0.05631633714880333
original_glszm_GrayLevelVariance,glszm,GrayLevelVariance,25.00783905653833
original_glszm_HighGrayLevelZoneEmphasis,glszm,HighGrayLevelZoneEmphasis,171.33978494623656
original_glszm_LargeAreaEmphasis,glszm,LargeAreaEmphasis,79489.56989247311
original_glszm_LargeAreaHighGrayLevelEmphasis,glszm,LargeAreaHighGrayLevelEmphasis,13850901.129032258
original_glszm_LargeAreaLowGrayLevelEmphasis,glszm,LargeAreaLowGrayLevelEmphasis,759.2499031193346
original_glszm_LowGrayLevelZoneEmphasis,glszm,LowGrayLevelZoneEmphasis,0.026026229616316503
original_glszm_SizeZoneNonUniformity,glszm,SizeZoneNonUniformity,54.93118279569892
original_glszm_SizeZoneNonUniformityNormalized,glszm,SizeZoneNonUniformityNormalized,0.11813157590472886
original_glszm_SmallAreaEmphasis,glszm,SmallAreaEmphasis,0.014042412203201954
original_glszm_SmallAreaHighGrayLevelEmphasis,glszm,SmallAreaHighGrayLevelEmphasis,2.5505282533058993
original_glszm_SmallAreaLowGrayLevelEmphasis,glszm,SmallAreaLowGrayLevelEmphasis,0.000461812338792296
original_glszm_ZoneEntropy,glszm,ZoneEntropy,7.534349374650734
original_glszm_ZonePercentage,glszm,ZonePercentage,0.007669470559129144
original_glszm_ZoneVariance,glszm,ZoneVariance,62488.77488727021
original_ngtdm_Busyness,ngtdm,Busyness,2.6532669722324136
original_ngtdm_Coarseness,ngtdm,Coarseness,0.001403198529968635
original_ngtdm_Complexity,ngtdm,Complexity,211.75948745112828
original_ngtdm_Contrast,ngtdm,Contrast,0.0675328757300055
original_ngtdm_Strength,ngtdm,Strength,0.2815734252237964
