feature,family,short_feature,value
original_glcm_Autocorrelation,glcm,Autocorrelation,661.7020680079517
original_glcm_ClusterProminence,glcm,ClusterProminence,207549.3133690138
original_glcm_ClusterShade,glcm,ClusterShade,66.89154459650669
original_glcm_ClusterTendency,glcm,ClusterTendency,285.4883789966419
original_glcm_Contrast,glcm,Contrast,20.312709243925713
original_glcm_Correlation,glcm,Correlation,0.8672476686152673
original_glcm_DifferenceAverage,glcm,DifferenceAverage,2.936813708250357
original_glcm_DifferenceEntropy,glcm,DifferenceEntropy,2.4969205675311787
original_glcm_DifferenceVariance,glcm,DifferenceVariance,7.281675342223882
original_glcm_Id,glcm,Id,0.4576564324840858
original_glcm_Idm,glcm,Idm,0.40133365624624673
original_glcm_Idmn,glcm,Idmn,0.9911428827508592
original_glcm_Idn,glcm,Idn,0.945269637775771
original_glcm_Imc1,glcm,Imc1,-0.3755387587734193
original_glcm_Imc2,glcm,Imc2,0.9738803109808912
original_glcm_InverseVariance,glcm,InverseVariance,0.3755386240567489
original_glcm_JointAverage,glcm,JointAverage,24.40097162237622
original_glcm_JointEnergy,glcm,JointEnergy,0.004535994589798407
original_glcm_JointEntropy,glcm,JointEntropy,8.3226183761719
original_glcm_MCC,glcm,MCC,0.8759983810660273
original_glcm_MaximumProbability,glcm,MaximumProbability,0.011377659629927957
original_glcm_SumAverage,glcm,SumAverage,48.80194324475241
original_glcm_SumEntropy,glcm,SumEntropy,6.072863065915848
original_glcm_SumSquares,glcm,SumSquares,76.45027206014191
original_gldm_DependenceEntropy,gldm,DependenceEntropy,8.37713126130196
original_gldm_DependenceNonUniformity,gldm,DependenceNonUniformity,8410.130628401781
original_gldm_DependenceNonUniformityNormalized,gldm,DependenceNonUniformityNormalized,0.13871236398485537
original_gldm_DependenceVariance,gldm,DependenceVariance,14.392484045892422
original_gldm_GrayLevelNonUniformity,gldm,GrayLevelNonUniformity,1945.2605970641596
original_gldm_GrayLevelVariance,gldm,GrayLevelVariance,78.26757749034012
original_gldm_HighGrayLevelEmphasis,gldm,HighGrayLevelEmphasis,671.0571499257793
original_gldm_LargeDependenceEmphasis,gldm,LargeDependenceEmphasis,77.40722414646214
original_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,LargeDependenceHighGrayLevelEmphasis,53361.70204519215
original_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,LargeDependenceLowGrayLevelEmphasis,0.3111218090698675
original_gldm_LowGrayLevelEmphasis,gldm,LowGrayLevelEmphasis,0.004193504624818402
original_gldm_SmallDependenceEmphasis,gldm,SmallDependenceEmphasis,0.03702895818452032
original_gldm_SmallDependenceHighGrayLevelEmphasis,gldm,SmallDependenceHighGrayLevelEmphasis,24.326424353708603
