feature,family,short_feature,value
original_glcm_Autocorrelation,glcm,Autocorrelation,35.01355361228865
original_glcm_ClusterProminence,glcm,ClusterProminence,360.3809909535497
original_glcm_ClusterShade,glcm,ClusterShade,0.3577655934234817
original_glcm_ClusterTendency,glcm,ClusterTendency,11.878739808738727
original_glcm_Contrast,glcm,Contrast,0.6203379442189056
original_glcm_Correlation,glcm,Correlation,0.9006874956659352
original_glcm_DifferenceAverage,glcm,DifferenceAverage,0.4194894344032194
original_glcm_DifferenceEntropy,glcm,DifferenceEntropy,1.14792293442726
original_glcm_DifferenceVariance,glcm,DifferenceVariance,0.42838009796110377
original_glcm_Id,glcm,Id,0.822354566199323
original_glcm_Idm,glcm,Idm,0.8103401337799588
original_glcm_Idmn,glcm,Idmn,0.9939898934655844
original_glcm_Idn,glcm,Idn,0.963366939174278
original_glcm_Imc1,glcm,Imc1,-0.5016839938060466
original_glcm_Imc2,glcm,Imc2,0.9652395347794313
original_glcm_InverseVariance,glcm,InverseVariance,0.2567375216451895
original_glcm_JointAverage,glcm,JointAverage,5.6744094984649855
original_glcm_JointEnergy,glcm,JointEnergy,0.07895877772653587
original_glcm_JointEntropy,glcm,JointEntropy,4.273123448194235
original_glcm_MCC,glcm,MCC,0.9029555799409964
original_glcm_MaximumProbability,glcm,MaximumProbability,0.15605339669770574
original_glcm_SumAverage,glcm,SumAverage,11.348818996929971
original_glcm_SumEntropy,glcm,SumEntropy,3.5886133188569582
original_glcm_SumSquares,glcm,SumSquares,3.1247694382394084
original_gldm_DependenceEntropy,gldm,DependenceEntropy,6.799402987503875
original_gldm_DependenceNonUniformity,gldm,DependenceNonUniformity,3022.369893891913
original_gldm_DependenceNonUniformityNormalized,gldm,DependenceNonUniformityNormalized,0.08308235455197957
original_gldm_DependenceVariance,gldm,DependenceVariance,36.93834474911796
original_gldm_GrayLevelNonUniformity,gldm,GrayLevelNonUniformity,5614.625432953983
original_gldm_GrayLevelVariance,gldm,GrayLevelVariance,3.1938512244120774
original_gldm_HighGrayLevelEmphasis,gldm,HighGrayLevelEmphasis,35.28814118423223
original_gldm_LargeDependenceEmphasis,gldm,LargeDependenceEmphasis,343.6147121886855
original_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,LargeDependenceHighGrayLevelEmphasis,12214.966903073286
original_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,LargeDependenceLowGrayLevelEmphasis,16.059810263683172
original_gldm_LowGrayLevelEmphasis,gldm,LowGrayLevelEmphasis,0.05096954396583833
original_gldm_SmallDependenceEmphasis,gldm,SmallDependenceEmphasis,0.007052284133075032
original_gldm_SmallDependenceHighGrayLevelEmphasis,gldm,SmallDependenceHighGrayLevelEmphasis,0.25119591883171183
original_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,SmallDependenceLowGrayLevelEmphasis,0.0004321981167118601
original_glrlm_GrayLevelNonUniformity,glrlm,GrayLevelNonUniformity,1978.0170312826112
