spacing_label,method,feature,family,short_feature,reference_value,comparison_value,abs_diff,rel_diff,changed,native_original,resample_bspline,resample_linear,resample_nearest,voxel_spacing_aware
mild_z2,native_original,original_gldm_SmallDependenceEmphasis,gldm,SmallDependenceEmphasis,0.0184646284013753,0.0184646284013753,0.0,0.0,False,0.0184646284013753,,,,
mild_z2,native_original,original_gldm_SmallDependenceHighGrayLevelEmphasis,gldm,SmallDependenceHighGrayLevelEmphasis,0.664409370361318,0.664409370361318,0.0,0.0,False,0.664409370361318,,,,
mild_z2,native_original,original_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,SmallDependenceLowGrayLevelEmphasis,0.0012243385755492,0.0012243385755492,0.0,0.0,False,0.0012243385755492,,,,
mild_z2,native_original,original_glrlm_GrayLevelNonUniformity,glrlm,GrayLevelNonUniformity,1060.4856227970497,1060.4856227970497,0.0,0.0,False,1060.4856227970497,,,,
mild_z2,native_original,original_glrlm_GrayLevelNonUniformityNormalized,glrlm,GrayLevelNonUniformityNormalized,0.1510499332872742,0.1510499332872742,0.0,0.0,False,0.1510499332872742,,,,
mild_z2,native_original,original_glrlm_GrayLevelVariance,glrlm,GrayLevelVariance,3.328031593877766,3.328031593877766,0.0,0.0,False,3.328031593877766,,,,
mild_z2,native_original,original_glrlm_HighGrayLevelRunEmphasis,glrlm,HighGrayLevelRunEmphasis,35.176505801514004,35.176505801514004,0.0,0.0,False,35.176505801514004,,,,
mild_z2,native_original,original_glrlm_LongRunEmphasis,glrlm,LongRunEmphasis,8.538886686963691,8.538886686963691,0.0,0.0,False,8.538886686963691,,,,
mild_z2,native_original,original_glrlm_LongRunHighGrayLevelEmphasis,glrlm,LongRunHighGrayLevelEmphasis,305.59498132009577,305.59498132009577,0.0,0.0,False,305.59498132009577,,,,
mild_z2,native_original,original_glrlm_LongRunLowGrayLevelEmphasis,glrlm,LongRunLowGrayLevelEmphasis,0.3906957237542382,0.3906957237542382,0.0,0.0,False,0.3906957237542382,,,,
mild_z2,native_original,original_glrlm_LowGrayLevelRunEmphasis,glrlm,LowGrayLevelRunEmphasis,0.0539520416041134,0.0539520416041134,0.0,0.0,False,0.0539520416041134,,,,
mild_z2,native_original,original_glrlm_RunEntropy,glrlm,RunEntropy,4.465247063041276,4.465247063041276,0.0,0.0,False,4.465247063041276,,,,
mild_z2,native_original,original_glrlm_RunLengthNonUniformity,glrlm,RunLengthNonUniformity,3243.2719636032457,3243.2719636032457,0.0,0.0,False,3243.2719636032457,,,,
mild_z2,native_original,original_glrlm_RunLengthNonUniformityNormalized,glrlm,RunLengthNonUniformityNormalized,0.4103940546942009,0.4103940546942009,0.0,0.0,False,0.4103940546942009,,,,
mild_z2,native_original,original_glrlm_RunPercentage,glrlm,RunPercentage,0.5753181339524732,0.5753181339524732,0.0,0.0,False,0.5753181339524732,,,,
mild_z2,native_original,original_glrlm_RunVariance,glrlm,RunVariance,3.03727160188601,3.03727160188601,0.0,0.0,False,3.03727160188601,,,,
mild_z2,native_original,original_glrlm_ShortRunEmphasis,glrlm,ShortRunEmphasis,0.586800355325577,0.586800355325577,0.0,0.0,False,0.586800355325577,,,,
mild_z2,native_original,original_glrlm_ShortRunHighGrayLevelEmphasis,glrlm,ShortRunHighGrayLevelEmphasis,20.704940890205833,20.704940890205833,0.0,0.0,False,20.704940890205833,,,,
mild_z2,native_original,original_glrlm_ShortRunLowGrayLevelEmphasis,glrlm,ShortRunLowGrayLevelEmphasis,0.0327323362063336,0.0327323362063336,0.0,0.0,False,0.0327323362063336,,,,
mild_z2,native_original,original_glszm_GrayLevelNonUniformity,glszm,GrayLevelNonUniformity,16.81679389312977,16.81679389312977,0.0,0.0,False,16.81679389312977,,,,
mild_z2,native_original,original_glszm_GrayLevelNonUniformityNormalized,glszm,GrayLevelNonUniformityNormalized,0.1283724724666394,0.1283724724666394,0.0,0.0,False,0.1283724724666394,,,,
mild_z2,native_original,original_glszm_GrayLevelVariance,glszm,GrayLevelVariance,5.749198764640755,5.749198764640755,0.0,0.0,False,5.749198764640755,,,,
