feature,family,short_feature,value
original_glcm_Autocorrelation,glcm,Autocorrelation,34.864695580748894
original_glcm_ClusterProminence,glcm,ClusterProminence,342.1458935382516
original_glcm_ClusterShade,glcm,ClusterShade,0.43180302026007295
original_glcm_ClusterTendency,glcm,ClusterTendency,11.558713472104785
original_glcm_Contrast,glcm,Contrast,0.9236975073629868
original_glcm_Correlation,glcm,Correlation,0.852036868527344
original_glcm_DifferenceAverage,glcm,DifferenceAverage,0.5711468617002979
original_glcm_DifferenceEntropy,glcm,DifferenceEntropy,1.1393869496506142
original_glcm_DifferenceVariance,glcm,DifferenceVariance,0.42525659671000116
original_glcm_Id,glcm,Id,0.7706896559660356
original_glcm_Idm,glcm,Idm,0.7496816337161198
original_glcm_Idmn,glcm,Idmn,0.9910869314505261
original_glcm_Idn,glcm,Idn,0.9507134961942343
original_glcm_Imc1,glcm,Imc1,-0.4844122917567196
original_glcm_Imc2,glcm,Imc2,0.9352875583407326
original_glcm_InverseVariance,glcm,InverseVariance,0.28623228017274965
original_glcm_JointAverage,glcm,JointAverage,5.67502562463801
original_glcm_JointEnergy,glcm,JointEnergy,0.07333808094704924
original_glcm_JointEntropy,glcm,JointEntropy,4.321352207151108
original_glcm_MCC,glcm,MCC,0.8550890988014511
original_glcm_MaximumProbability,glcm,MaximumProbability,0.13790853713638163
original_glcm_SumAverage,glcm,SumAverage,11.350051249276023
original_glcm_SumEntropy,glcm,SumEntropy,3.6052338498013135
original_glcm_SumSquares,glcm,SumSquares,3.1206027448669422
original_gldm_DependenceEntropy,gldm,DependenceEntropy,6.451170132352312
original_gldm_DependenceNonUniformity,gldm,DependenceNonUniformity,7935.2021001704325
original_gldm_DependenceNonUniformityNormalized,gldm,DependenceNonUniformityNormalized,0.10906594782795141
original_gldm_DependenceVariance,gldm,DependenceVariance,37.30299416118176
original_gldm_GrayLevelNonUniformity,gldm,GrayLevelNonUniformity,11229.250865907967
original_gldm_GrayLevelVariance,gldm,GrayLevelVariance,3.1938512244120774
original_gldm_HighGrayLevelEmphasis,gldm,HighGrayLevelEmphasis,35.28814118423223
original_gldm_LargeDependenceEmphasis,gldm,LargeDependenceEmphasis,393.7494639617351
original_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,LargeDependenceHighGrayLevelEmphasis,14003.303095277366
original_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,LargeDependenceLowGrayLevelEmphasis,18.39045032888777
original_gldm_LowGrayLevelEmphasis,gldm,LowGrayLevelEmphasis,0.05096954396583833
original_gldm_SmallDependenceEmphasis,gldm,SmallDependenceEmphasis,0.005855412530629076
original_gldm_SmallDependenceHighGrayLevelEmphasis,gldm,SmallDependenceHighGrayLevelEmphasis,0.20840165725303922
