comparison,feature,family,short_feature,z2,z2.5,abs_diff,rel_diff,changed,z3,z3.5,z5,z5.5
z3_vs_z3.5,original_glcm_Idmn,glcm,Idmn,,,0.0005813399113405726,0.0005876072237505594,True,0.988752840887214,0.9893341807985546,,
z3_vs_z3.5,original_glcm_Idn,glcm,Idn,,,0.002399949997966999,0.0025437291023666614,True,0.9410770876056476,0.9434770376036146,,
z3_vs_z3.5,original_glcm_Imc1,glcm,Imc1,,,0.014003273026551522,0.031673012558097006,True,-0.4281167495278447,-0.4421200225543962,,
z3_vs_z3.5,original_glcm_Imc2,glcm,Imc2,,,0.004583745944406248,0.0049748587929887445,True,0.9167983746629752,0.9213821206073814,,
z3_vs_z3.5,original_glcm_InverseVariance,glcm,InverseVariance,,,0.003252584244725687,0.010864423537864085,True,0.2993793672890201,0.2961267830442944,,
z3_vs_z3.5,original_glcm_JointAverage,glcm,JointAverage,,,1.0625482746107195e-05,1.872307218333085e-06,True,5.6750743906051175,5.675063765122371,,
z3_vs_z3.5,original_glcm_JointEnergy,glcm,JointEnergy,,,0.0019512402392903028,0.028927488666964752,True,0.0655015643146917,0.067452804553982,,
z3_vs_z3.5,original_glcm_JointEntropy,glcm,JointEntropy,,,0.04004754008640532,0.008934631688330561,True,4.482282144736983,4.442234604650578,,
z3_vs_z3.5,original_glcm_MCC,glcm,MCC,,,0.009691207268288426,0.01173482315827548,True,0.8161590963602003,0.8258503036284888,,
z3_vs_z3.5,original_glcm_MaximumProbability,glcm,MaximumProbability,,,0.0032708261515377868,0.025544900682264934,True,0.1247714078826162,0.128042234034154,,
z3_vs_z3.5,original_glcm_SumAverage,glcm,SumAverage,,,2.125096549221439e-05,1.8723072183330847e-06,True,11.350148781210237,11.350127530244745,,
z3_vs_z3.5,original_glcm_SumEntropy,glcm,SumEntropy,,,0.002033901157217688,0.0005650873929025843,True,3.597234429304922,3.59926833046214,,
z3_vs_z3.5,original_glcm_SumSquares,glcm,SumSquares,,,0.00025614191243095163,8.205844960919428e-05,True,3.1214568840970656,3.1212007421846346,,
z3_vs_z3.5,original_gldm_DependenceEntropy,gldm,DependenceEntropy,,,0.13263190426321536,0.019506404386821878,True,6.799402987503875,6.6667710832406595,,
z3_vs_z3.5,original_gldm_DependenceNonUniformity,gldm,DependenceNonUniformity,,,1464.8383363571388,0.3264475952959813,True,3022.369893891913,4487.208230249052,,
z3_vs_z3.5,original_gldm_DependenceNonUniformityNormalized,gldm,DependenceNonUniformityNormalized,,,0.009429772906560996,0.10193012706130845,True,0.0830823545519795,0.0925121274585405,,
z3_vs_z3.5,original_gldm_DependenceVariance,gldm,DependenceVariance,,,0.6499155521216835,0.01729038659712191,True,36.93834474911796,37.58826030123964,,
z3_vs_z3.5,original_gldm_GrayLevelNonUniformity,gldm,GrayLevelNonUniformity,,,1871.5418109846605,0.24999999999999994,True,5614.625432953983,7486.167243938644,,
z3_vs_z3.5,original_gldm_GrayLevelVariance,gldm,GrayLevelVariance,,,0.0,0.0,False,3.193851224412078,3.193851224412078,,
z3_vs_z3.5,original_gldm_HighGrayLevelEmphasis,gldm,HighGrayLevelEmphasis,,,0.0,0.0,False,35.28814118423223,35.28814118423223,,
z3_vs_z3.5,original_gldm_LargeDependenceEmphasis,gldm,LargeDependenceEmphasis,,,25.067375886524815,0.06799184635574465,True,343.6147121886855,368.6820880752103,,
z3_vs_z3.5,original_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,LargeDependenceHighGrayLevelEmphasis,,,894.1680961020375,0.06820954213670759,True,12214.966903073286,13109.134999175323,,
z3_vs_z3.5,original_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,LargeDependenceLowGrayLevelEmphasis,,,1.1653200326023025,0.0676523203341805,True,16.059810263683172,17.225130296285474,,
z3_vs_z3.5,original_gldm_LowGrayLevelEmphasis,gldm,LowGrayLevelEmphasis,,,0.0,0.0,False,0.0509695439658383,0.0509695439658383,,
z3_vs_z3.5,original_gldm_SmallDependenceEmphasis,gldm,SmallDependenceEmphasis,,,0.0005984358012229999,0.08485701794349919,True,0.007052284133075,0.006453848331852,,
z3_vs_z3.5,original_gldm_SmallDependenceHighGrayLevelEmphasis,gldm,SmallDependenceHighGrayLevelEmphasis,,,0.021397130789336277,0.08518104469552008,True,0.2511959188317118,0.2297987880423755,,
z3_vs_z3.5,original_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,SmallDependenceLowGrayLevelEmphasis,,,3.772206056030001e-05,0.0872795579196241,True,0.0004321981167118,0.0003944760561515,,
z3_vs_z3.5,original_glrlm_GrayLevelNonUniformity,glrlm,GrayLevelNonUniformity,,,460.31782361330806,0.18878367861946377,True,1978.0170312826112,2438.3348548959193,,
z3_vs_z3.5,original_glrlm_GrayLevelNonUniformityNormalized,glrlm,GrayLevelNonUniformityNormalized,,,0.0003877254401140895,0.0026024739127450862,True,0.1489834108289359,0.1485956853888218,,
z3_vs_z3.5,original_glrlm_GrayLevelVariance,glrlm,GrayLevelVariance,,,0.017662688286995465,0.005158835325245898,True,3.406111705239234,3.4237743935262293,,
z3_vs_z3.5,original_glrlm_HighGrayLevelRunEmphasis,glrlm,HighGrayLevelRunEmphasis,,,0.020912461519962733,0.0005961048188943735,True,35.08185281700987,35.060940355489905,,
z3_vs_z3.5,original_glrlm_LongRunEmphasis,glrlm,LongRunEmphasis,,,2.56246612878814,0.16002589028558178,True,13.450356072764182,16.01282220155232,,
z3_vs_z3.5,original_glrlm_LongRunHighGrayLevelEmphasis,glrlm,LongRunHighGrayLevelEmphasis,,,91.11886200762257,0.15957420754769144,True,479.89360553284854,571.0124675404711,,
z3_vs_z3.5,original_glrlm_LongRunLowGrayLevelEmphasis,glrlm,LongRunLowGrayLevelEmphasis,,,0.12281765802138067,0.16389250589770057,True,0.6265616827157836,0.7493793407371643,,
z3_vs_z3.5,original_glrlm_LowGrayLevelRunEmphasis,glrlm,LowGrayLevelRunEmphasis,,,0.0003986505280879002,0.007105670106730595,True,0.0557045068237138,0.0561031573518017,,
z3_vs_z3.5,original_glrlm_RunEntropy,glrlm,RunEntropy,,,0.12731034470476832,0.023743527788984496,True,5.234586414538915,5.361896759243684,,
z3_vs_z3.5,original_glrlm_RunLengthNonUniformity,glrlm,RunLengthNonUniformity,,,450.0335778468466,0.12085986102106469,True,3273.5647619560605,3723.598339802907,,
z3_vs_z3.5,original_glrlm_RunLengthNonUniformityNormalized,glrlm,RunLengthNonUniformityNormalized,,,0.014157072739551413,0.05730886057618841,True,0.2470311326593294,0.232874059919778,,
z3_vs_z3.5,original_glrlm_RunPercentage,glrlm,RunPercentage,,,0.02630023640661938,0.07207198071551914,True,0.3649162426995183,0.3386160062928989,,
z3_vs_z3.5,original_glrlm_RunVariance,glrlm,RunVariance,,,0.692581122200921,0.1373513882381898,True,4.34982238812889,5.0424035103298115,,
z3_vs_z3.5,original_glrlm_ShortRunEmphasis,glrlm,ShortRunEmphasis,,,0.015099977878747062,0.037451089270829484,True,0.4031919544329083,0.3880919765541612,,
z3_vs_z3.5,original_glrlm_ShortRunHighGrayLevelEmphasis,glrlm,ShortRunHighGrayLevelEmphasis,,,0.5227605745026658,0.03689286932854164,True,14.169691434063642,13.646930859560976,,
z3_vs_z3.5,original_glrlm_ShortRunLowGrayLevelEmphasis,glrlm,ShortRunLowGrayLevelEmphasis,,,0.0006199162476893984,0.025074237278620588,True,0.0247232344817111,0.0241033182340217,,
z3_vs_z3.5,original_glszm_GrayLevelNonUniformity,glszm,GrayLevelNonUniformity,,,0.0,0.0,False,16.81679389312977,16.81679389312977,,
z3_vs_z3.5,original_glszm_GrayLevelNonUniformityNormalized,glszm,GrayLevelNonUniformityNormalized,,,0.0,0.0,False,0.1283724724666394,0.1283724724666394,,
z3_vs_z3.5,original_glszm_GrayLevelVariance,glszm,GrayLevelVariance,,,0.0,0.0,False,5.749198764640755,5.749198764640755,,
z3_vs_z3.5,original_glszm_HighGrayLevelZoneEmphasis,glszm,HighGrayLevelZoneEmphasis,,,0.0,0.0,False,37.229007633587784,37.229007633587784,,
z3_vs_z3.5,original_glszm_LargeAreaEmphasis,glszm,LargeAreaEmphasis,,,441016.13740458013,0.4375,True,567020.748091603,1008036.8854961832,,
z3_vs_z3.5,original_glszm_LargeAreaHighGrayLevelEmphasis,glszm,LargeAreaHighGrayLevelEmphasis,,,14512594.396946564,0.4375,True,18659049.938931298,33171644.33587786,,
z3_vs_z3.5,original_glszm_LargeAreaLowGrayLevelEmphasis,glszm,LargeAreaLowGrayLevelEmphasis,,,16801.625871240427,0.4375,True,21602.09040588055,38403.71627712098,,
z3_vs_z3.5,original_glszm_LowGrayLevelZoneEmphasis,glszm,LowGrayLevelZoneEmphasis,,,0.0,0.0,False,0.0971847875423847,0.0971847875423847,,
z3_vs_z3.5,original_glszm_SizeZoneNonUniformity,glszm,SizeZoneNonUniformity,,,0.0,0.0,False,21.748091603053435,21.748091603053435,,
z3_vs_z3.5,original_glszm_SizeZoneNonUniformityNormalized,glszm,SizeZoneNonUniformityNormalized,,,0.0,0.0,False,0.1660159664355224,0.1660159664355224,,
z3_vs_z3.5,original_glszm_SmallAreaEmphasis,glszm,SmallAreaEmphasis,,,0.0200327366110131,0.4375000000000003,True,0.0457891122537442,0.0257563756427311,,
z3_vs_z3.5,original_glszm_SmallAreaHighGrayLevelEmphasis,glszm,SmallAreaHighGrayLevelEmphasis,,,0.7713482651478965,0.4375,True,1.7630817489094777,0.9917334837615812,,
z3_vs_z3.5,original_glszm_SmallAreaLowGrayLevelEmphasis,glszm,SmallAreaLowGrayLevelEmphasis,,,0.0018464011539309003,0.4375,True,0.0042203454946992,0.0023739443407683,,
z3_vs_z3.5,original_glszm_ZoneEntropy,glszm,ZoneEntropy,,,0.0,0.0,False,5.801185001517869,5.801185001517869,,
z3_vs_z3.5,original_glszm_ZonePercentage,glszm,ZonePercentage,,,0.0009002693935896001,0.25000000000002087,True,0.0036010775743581,0.0027008081807685,,
z3_vs_z3.5,original_glszm_ZoneVariance,glszm,ZoneVariance,,,381038.33121612953,0.43749999999999994,True,489906.4258493095,870944.757065439,,
z3_vs_z3.5,original_ngtdm_Busyness,ngtdm,Busyness,,,1.0693165100297009,0.05766691322992653,True,18.54298158401816,17.47366507398846,,
z3_vs_z3.5,original_ngtdm_Coarseness,ngtdm,Coarseness,,,6.52208171514001e-05,0.057666913229961404,True,0.0010657711763218,0.0011309919934732,,
z3_vs_z3.5,original_ngtdm_Complexity,ngtdm,Complexity,,,1.137367606200204,0.056625848340419366,True,20.085661222462505,18.9482936162623,,
z3_vs_z3.5,original_ngtdm_Contrast,ngtdm,Contrast,,,0.0020649400025139,0.05617007146683649,True,0.0367622819161458,0.0346973419136319,,
z3_vs_z3.5,original_ngtdm_Strength,ngtdm,Strength,,,0.0021738512064986004,0.05617007146683538,True,0.0365273850520686,0.0387012362585672,,
z5_vs_z5.5,original_glcm_Autocorrelation,glcm,Autocorrelation,,,0.019035017437957436,0.0005459682673514559,True,,,34.845660563310936,34.864695580748894
z5_vs_z5.5,original_glcm_ClusterProminence,glcm,ClusterProminence,,,2.1391165571394026,0.00625205971352759,True,,,340.0067769811122,342.1458935382516
z5_vs_z5.5,original_glcm_ClusterShade,glcm,ClusterShade,,,0.0037394229018660186,0.008585668195087166,True,,,0.4355424431619389,0.4318030202600729
z5_vs_z5.5,original_glcm_ClusterTendency,glcm,ClusterTendency,,,0.03804068895946777,0.003291083307088912,True,,,11.520672783145317,11.558713472104785
z5_vs_z5.5,original_glcm_Contrast,glcm,Contrast,,,0.03848443709286753,0.03999704766298826,True,,,0.9621819444558544,0.9236975073629868
z5_vs_z5.5,original_glcm_Correlation,glcm,Correlation,,,0.006157993393121286,0.00722737902617375,True,,,0.8458788751342227,0.852036868527344
z5_vs_z5.5,original_glcm_DifferenceAverage,glcm,DifferenceAverage,,,0.018358522651494513,0.03114224761777393,True,,,0.5895053843517924,0.5711468617002979
z5_vs_z5.5,original_glcm_DifferenceEntropy,glcm,DifferenceEntropy,,,0.01897982921321595,0.016384990971367534,True,,,1.15836677886383,1.1393869496506142
z5_vs_z5.5,original_glcm_DifferenceVariance,glcm,DifferenceVariance,,,0.01365581954054651,0.031112857679449327,True,,,0.4389124162505476,0.4252565967100011
z5_vs_z5.5,original_glcm_Id,glcm,Id,,,0.0059663092518333904,0.00774151982662179,True,,,0.7647233467142022,0.7706896559660356
z5_vs_z5.5,original_glcm_Idm,glcm,Idm,,,0.007166669881609744,0.009559617788800639,True,,,0.7425149638345101,0.7496816337161198
z5_vs_z5.5,original_glcm_Idmn,glcm,Idmn,,,0.00036777767743589873,0.0003710851851286446,True,,,0.99071915377309,0.991086931450526
z5_vs_z5.5,original_glcm_Idn,glcm,Idn,,,0.0015184647167173493,0.0015971843492238813,True,,,0.949195031477517,0.9507134961942344
z5_vs_z5.5,original_glcm_Imc1,glcm,Imc1,,,0.00888013842372165,0.018331777650641062,True,,,-0.475532153332998,-0.4844122917567196
z5_vs_z5.5,original_glcm_Imc2,glcm,Imc2,,,0.0029248803941062107,0.003127252541769249,True,,,0.9323626779466264,0.9352875583407326
z5_vs_z5.5,original_glcm_InverseVariance,glcm,InverseVariance,,,0.0020834802897503057,0.007226383623316686,True,,,0.2883157604624999,0.2862322801727496
z5_vs_z5.5,original_glcm_JointAverage,glcm,JointAverage,,,8.509986453297813e-06,1.4995480646322047e-06,True,,,5.675034134624464,5.67502562463801
z5_vs_z5.5,original_glcm_JointEnergy,glcm,JointEnergy,,,0.0012350872698478066,0.016841008844225847,True,,,0.0721029936772014,0.0733380809470492
z5_vs_z5.5,original_glcm_JointEntropy,glcm,JointEntropy,,,0.025376099972947763,0.005837977020868245,True,,,4.346728307124056,4.321352207151108
z5_vs_z5.5,original_glcm_MCC,glcm,MCC,,,0.006136779057733244,0.007176771480697106,True,,,0.8489523197437179,0.8550890988014511
z5_vs_z5.5,original_glcm_MaximumProbability,glcm,MaximumProbability,,,0.0020706268140932016,0.015014493352543512,True,,,0.1358379103222884,0.1379085371363816
z5_vs_z5.5,original_glcm_SumAverage,glcm,SumAverage,,,1.7019972903042913e-05,1.4995480643191922e-06,True,,,11.350068269248927,11.350051249276024
z5_vs_z5.5,original_glcm_SumEntropy,glcm,SumEntropy,,,0.001237873798927147,0.0003433546478532501,True,,,3.6039959760023863,3.6052338498013135
z5_vs_z5.5,original_glcm_SumSquares,glcm,SumSquares,,,0.00011093703335030014,3.5548609920134484e-05,True,,,3.1207136819002925,3.1206027448669422
z5_vs_z5.5,original_gldm_DependenceEntropy,gldm,DependenceEntropy,,,0.09681990446608424,0.014786202166112043,True,,,6.547990036818396,6.451170132352312
z5_vs_z5.5,original_gldm_DependenceNonUniformity,gldm,DependenceNonUniformity,,,1775.8286546813997,0.2237912320649349,True,,,6159.373445489032,7935.202100170432
z5_vs_z5.5,original_gldm_DependenceNonUniformityNormalized,gldm,DependenceNonUniformityNormalized,,,0.007476413843306301,0.06854947847792184,True,,,0.1015895339846451,0.1090659478279514
z5_vs_z5.5,original_gldm_DependenceVariance,gldm,DependenceVariance,,,0.22632825908470267,0.006030704646095119,True,,,37.52932242026646,37.30299416118176
z5_vs_z5.5,original_gldm_GrayLevelNonUniformity,gldm,GrayLevelNonUniformity,,,1871.541810984665,0.166666666666667,True,,,9357.709054923303,11229.250865907969
z5_vs_z5.5,original_gldm_GrayLevelVariance,gldm,GrayLevelVariance,,,0.0,0.0,False,,,3.193851224412078,3.193851224412078
z5_vs_z5.5,original_gldm_HighGrayLevelEmphasis,gldm,HighGrayLevelEmphasis,,,0.0,0.0,False,,,35.28814118423223,35.28814118423223
z5_vs_z5.5,original_gldm_LargeDependenceEmphasis,gldm,LargeDependenceEmphasis,,,10.02695035460988,0.025465305409493353,True,,,383.7225136071252,393.7494639617351
z5_vs_z5.5,original_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,LargeDependenceHighGrayLevelEmphasis,,,357.6672384408157,0.025541633713651424,True,,,13645.63585683655,14003.303095277366
z5_vs_z5.5,original_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,LargeDependenceLowGrayLevelEmphasis,,,0.46612801304091533,0.02534619896222553,True,,,17.924322315846855,18.39045032888777
z5_vs_z5.5,original_gldm_LowGrayLevelEmphasis,gldm,LowGrayLevelEmphasis,,,0.0,0.0,False,,,0.0509695439658383,0.0509695439658383
z5_vs_z5.5,original_gldm_SmallDependenceEmphasis,gldm,SmallDependenceEmphasis,,,0.00023937432048919995,0.03927525709045631,True,,,0.0060947868511182,0.005855412530629
z5_vs_z5.5,original_gldm_SmallDependenceHighGrayLevelEmphasis,gldm,SmallDependenceHighGrayLevelEmphasis,,,0.0085588523157345,0.03944889479078889,True,,,0.2169605095687737,0.2084016572530392
z5_vs_z5.5,original_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,SmallDependenceLowGrayLevelEmphasis,,,1.5088824224100011e-05,0.04057850096874481,True,,,0.0003718428198154,0.0003567539955913
z5_vs_z5.5,original_glrlm_GrayLevelNonUniformity,glrlm,GrayLevelNonUniformity,,,460.9623995480747,0.1371904920791352,True,,,2899.054701944491,3360.017101492566
z5_vs_z5.5,original_glrlm_GrayLevelNonUniformityNormalized,glrlm,GrayLevelNonUniformityNormalized,,,0.0001742280617861025,0.0011744769861843673,True,,,0.1483452326742761,0.14817100461249
z5_vs_z5.5,original_glrlm_GrayLevelVariance,glrlm,GrayLevelVariance,,,0.008967028293806134,0.002602935918467398,True,,,3.435999953100764,3.44496698139457
z5_vs_z5.5,original_glrlm_HighGrayLevelRunEmphasis,glrlm,HighGrayLevelRunEmphasis,,,0.010477629300901015,0.0002989629937263009,True,,,35.04657606718118,35.03609843788028
z5_vs_z5.5,original_glrlm_LongRunEmphasis,glrlm,LongRunEmphasis,,,2.8560028552474286,0.1325434774943215,True,,,18.691665194806465,21.547668050053893
z5_vs_z5.5,original_glrlm_LongRunHighGrayLevelEmphasis,glrlm,LongRunHighGrayLevelEmphasis,,,101.24268495300782,0.13192934757422115,True,,,666.1581005018771,767.400785454885
z5_vs_z5.5,original_glrlm_LongRunLowGrayLevelEmphasis,glrlm,LongRunLowGrayLevelEmphasis,,,0.13958303611871836,0.1370368038779604,True,,,0.8789976091437436,1.018580645262462
z5_vs_z5.5,original_glrlm_LowGrayLevelRunEmphasis,glrlm,LowGrayLevelRunEmphasis,,,0.00020293856791509662,0.003586597647640586,True,,,0.0563795353676818,0.0565824739355969
z5_vs_z5.5,original_glrlm_RunEntropy,glrlm,RunEntropy,,,0.048906323658552076,0.008913373951981236,True,,,5.43794118459407,5.486847508252622
z5_vs_z5.5,original_glrlm_RunLengthNonUniformity,glrlm,RunLengthNonUniformity,,,516.8594724544173,0.10912224282669693,True,,,4219.658574331612,4736.518046786029
z5_vs_z5.5,original_glrlm_RunLengthNonUniformityNormalized,glrlm,RunLengthNonUniformityNormalized,,,0.004827673602836091,0.021440959128769446,True,,,0.2251612707175178,0.2203335971146817
z5_vs_z5.5,original_glrlm_RunPercentage,glrlm,RunPercentage,,,0.010520094562647797,0.03258651135494296,True,,,0.3228358644489273,0.3123157698862795
z5_vs_z5.5,original_glrlm_RunVariance,glrlm,RunVariance,,,0.5984849445521867,0.09525183980371259,True,,,5.684700196915913,6.2831851414681
z5_vs_z5.5,original_glrlm_ShortRunEmphasis,glrlm,ShortRunEmphasis,,,0.006502885953572457,0.017169605362751587,True,,,0.3787440547515479,0.3722411687979754
z5_vs_z5.5,original_glrlm_ShortRunHighGrayLevelEmphasis,glrlm,ShortRunHighGrayLevelEmphasis,,,0.22312955443038263,0.01674481686526877,True,,,13.325290818389682,13.1021612639593
z5_vs_z5.5,original_glrlm_ShortRunLowGrayLevelEmphasis,glrlm,ShortRunLowGrayLevelEmphasis,,,0.0002614191240976997,0.011018965503752774,True,,,0.0237244706872589,0.0234630515631612
z5_vs_z5.5,original_glszm_GrayLevelNonUniformity,glszm,GrayLevelNonUniformity,,,0.0,0.0,False,,,16.81679389312977,16.81679389312977
z5_vs_z5.5,original_glszm_GrayLevelNonUniformityNormalized,glszm,GrayLevelNonUniformityNormalized,,,0.0,0.0,False,,,0.1283724724666394,0.1283724724666394
z5_vs_z5.5,original_glszm_GrayLevelVariance,glszm,GrayLevelVariance,,,0.0,0.0,False,,,5.749198764640755,5.749198764640755
z5_vs_z5.5,original_glszm_HighGrayLevelZoneEmphasis,glszm,HighGrayLevelZoneEmphasis,,,0.0,0.0,False,,,37.229007633587784,37.229007633587784
z5_vs_z5.5,original_glszm_LargeAreaEmphasis,glszm,LargeAreaEmphasis,,,693025.358778626,0.3055555555555556,True,,,1575057.6335877862,2268082.992366412
z5_vs_z5.5,original_glszm_LargeAreaHighGrayLevelEmphasis,glszm,LargeAreaHighGrayLevelEmphasis,,,22805505.48091603,0.3055555555555556,True,,,51830694.27480916,74636199.75572519
z5_vs_z5.5,original_glszm_LargeAreaLowGrayLevelEmphasis,glszm,LargeAreaLowGrayLevelEmphasis,,,26402.554940520677,0.3055555555555556,True,,,60005.80668300152,86408.3616235222
z5_vs_z5.5,original_glszm_LowGrayLevelZoneEmphasis,glszm,LowGrayLevelZoneEmphasis,,,0.0,0.0,False,,,0.0971847875423847,0.0971847875423847
z5_vs_z5.5,original_glszm_SizeZoneNonUniformity,glszm,SizeZoneNonUniformity,,,0.0,0.0,False,,,21.748091603053435,21.748091603053435
z5_vs_z5.5,original_glszm_SizeZoneNonUniformityNormalized,glszm,SizeZoneNonUniformityNormalized,,,0.0,0.0,False,,,0.1660159664355224,0.1660159664355224
z5_vs_z5.5,original_glszm_SmallAreaEmphasis,glszm,SmallAreaEmphasis,,,0.005036802347911899,0.305555555555558,True,,,0.0164840804113479,0.011447278063436
z5_vs_z5.5,original_glszm_SmallAreaHighGrayLevelEmphasis,glszm,SmallAreaHighGrayLevelEmphasis,,,0.19393899238004253,0.3055555555555555,True,,,0.634709429607412,0.4407704372273694
z5_vs_z5.5,original_glszm_SmallAreaLowGrayLevelEmphasis,glszm,SmallAreaLowGrayLevelEmphasis,,,0.00046423800441689985,0.30555555555555,True,,,0.0015193243780917,0.0010550863736748
z5_vs_z5.5,original_glszm_ZoneEntropy,glszm,ZoneEntropy,,,0.0,0.0,False,,,5.801185001517869,5.801185001517869
z5_vs_z5.5,original_glszm_ZonePercentage,glszm,ZonePercentage,,,0.0003601077574358,0.16666666666666666,True,,,0.0021606465446148,0.001800538787179
z5_vs_z5.5,original_glszm_ZoneVariance,glszm,ZoneVariance,,,598774.5204824894,0.3055555555555556,True,,,1360851.1829147486,1959625.703397238
z5_vs_z5.5,original_ngtdm_Busyness,ngtdm,Busyness,,,0.555062891448804,0.03661013892887288,True,,,15.161452747480542,14.606389856031738
z5_vs_z5.5,original_ngtdm_Coarseness,ngtdm,Coarseness,,,4.9533843357899834e-05,0.03661013892884178,True,,,0.00130347504454,0.0013530088878979
z5_vs_z5.5,original_ngtdm_Complexity,ngtdm,Complexity,,,0.5958677507576073,0.03615935019114462,True,,,16.478939682481755,15.883071931724148
z5_vs_z5.5,original_ngtdm_Contrast,ngtdm,Contrast,,,0.0010850588484890011,0.03592000737161897,True,,,0.0302076454846812,0.0291225866361922
z5_vs_z5.5,original_ngtdm_Strength,ngtdm,Strength,,,0.0016562561928036013,0.03592000737162028,True,,,0.0444533165494386,0.0461095727422422
