feature,family,short_feature,value
original_glcm_Autocorrelation,glcm,Autocorrelation,34.71791962045219
original_glcm_ClusterProminence,glcm,ClusterProminence,326.27164907286516
original_glcm_ClusterShade,glcm,ClusterShade,0.727850244385032
original_glcm_ClusterTendency,glcm,ClusterTendency,11.2416091772579
original_glcm_Contrast,glcm,Contrast,1.3091823495646528
original_glcm_Correlation,glcm,Correlation,0.7914557893226916
original_glcm_DifferenceAverage,glcm,DifferenceAverage,0.755786735654921
original_glcm_DifferenceEntropy,glcm,DifferenceEntropy,1.3308099546794883
original_glcm_DifferenceVariance,glcm,DifferenceVariance,0.5629064424780578
original_glcm_Id,glcm,Id,0.7105060643481339
original_glcm_Idm,glcm,Idm,0.6774461935635125
original_glcm_Idmn,glcm,Idmn,0.9874016323099163
original_glcm_Idn,glcm,Idn,0.9354308951837027
original_glcm_Imc1,glcm,Imc1,-0.3952778323388023
original_glcm_Imc2,glcm,Imc2,0.9068327085654826
original_glcm_InverseVariance,glcm,InverseVariance,0.3077677359426833
original_glcm_JointAverage,glcm,JointAverage,5.677568684524921
original_glcm_JointEnergy,glcm,JointEnergy,0.060762459659692424
original_glcm_JointEntropy,glcm,JointEntropy,4.584162739573693
original_glcm_MCC,glcm,MCC,0.7952575073752783
original_glcm_MaximumProbability,glcm,MaximumProbability,0.11618965512106535
original_glcm_SumAverage,glcm,SumAverage,11.355137369049846
original_glcm_SumEntropy,glcm,SumEntropy,3.5992635402639506
original_glcm_SumSquares,glcm,SumSquares,3.1376978817056376
original_gldm_DependenceEntropy,gldm,DependenceEntropy,6.79938416769418
original_gldm_DependenceNonUniformity,gldm,DependenceNonUniformity,2102.4170377700807
original_gldm_DependenceNonUniformityNormalized,gldm,DependenceNonUniformityNormalized,0.0866904600762857
original_gldm_DependenceVariance,gldm,DependenceVariance,32.824834060659846
original_gldm_GrayLevelNonUniformity,gldm,GrayLevelNonUniformity,3734.3275606135576
original_gldm_GrayLevelVariance,gldm,GrayLevelVariance,3.2096275978905204
original_gldm_HighGrayLevelEmphasis,gldm,HighGrayLevelEmphasis,35.34504370773544
original_gldm_LargeDependenceEmphasis,gldm,LargeDependenceEmphasis,293.20295233382814
original_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,LargeDependenceHighGrayLevelEmphasis,10375.988701962724
original_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,LargeDependenceLowGrayLevelEmphasis,13.682346695076893
original_gldm_LowGrayLevelEmphasis,gldm,LowGrayLevelEmphasis,0.05090344386482457
original_gldm_SmallDependenceEmphasis,gldm,SmallDependenceEmphasis,0.008045025296444531
original_gldm_SmallDependenceHighGrayLevelEmphasis,gldm,SmallDependenceHighGrayLevelEmphasis,0.28836812534864487
original_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,SmallDependenceLowGrayLevelEmphasis,0.0004986642809377396
original_glrlm_GrayLevelNonUniformity,glrlm,GrayLevelNonUniformity,1507.4202335440195
original_glrlm_GrayLevelNonUniformityNormalized,glrlm,GrayLevelNonUniformityNormalized,0.1483135555197876
original_glrlm_GrayLevelVariance,glrlm,GrayLevelVariance,3.432560591783154
original_glrlm_HighGrayLevelRunEmphasis,glrlm,HighGrayLevelRunEmphasis,35.38016252864695
original_glrlm_LongRunEmphasis,glrlm,LongRunEmphasis,10.899146409215186
original_glrlm_LongRunHighGrayLevelEmphasis,glrlm,LongRunHighGrayLevelEmphasis,385.73275292925763
original_glrlm_LongRunLowGrayLevelEmphasis,glrlm,LongRunLowGrayLevelEmphasis,0.5063989349664137
original_glrlm_LowGrayLevelRunEmphasis,glrlm,LowGrayLevelRunEmphasis,0.05505903753168229
original_glrlm_RunEntropy,glrlm,RunEntropy,5.007850575353016
original_glrlm_RunLengthNonUniformity,glrlm,RunLengthNonUniformity,2959.447539788727
original_glrlm_RunLengthNonUniformityNormalized,glrlm,RunLengthNonUniformityNormalized,0.28017328967580896
original_glrlm_RunPercentage,glrlm,RunPercentage,0.4178370697420673
original_glrlm_RunVariance,glrlm,RunVariance,3.582569973043335
original_glrlm_ShortRunEmphasis,glrlm,ShortRunEmphasis,0.43392744909135933
original_glrlm_ShortRunHighGrayLevelEmphasis,glrlm,ShortRunHighGrayLevelEmphasis,15.464480865156377
original_glrlm_ShortRunLowGrayLevelEmphasis,glrlm,ShortRunLowGrayLevelEmphasis,0.026089907389920015
original_glszm_GrayLevelNonUniformity,glszm,GrayLevelNonUniformity,17.516666666666666
original_glszm_GrayLevelNonUniformityNormalized,glszm,GrayLevelNonUniformityNormalized,0.14597222222222223
original_glszm_GrayLevelVariance,glszm,GrayLevelVariance,4.999722222222222
original_glszm_HighGrayLevelZoneEmphasis,glszm,HighGrayLevelZoneEmphasis,37.3
original_glszm_LargeAreaEmphasis,glszm,LargeAreaEmphasis,265944.93333333335
original_glszm_LargeAreaHighGrayLevelEmphasis,glszm,LargeAreaHighGrayLevelEmphasis,8562075.4
original_glszm_LargeAreaLowGrayLevelEmphasis,glszm,LargeAreaLowGrayLevelEmphasis,10437.60587642773
original_glszm_LowGrayLevelZoneEmphasis,glszm,LowGrayLevelZoneEmphasis,0.09720322998026369
original_glszm_SizeZoneNonUniformity,glszm,SizeZoneNonUniformity,18.066666666666666
original_glszm_SizeZoneNonUniformityNormalized,glszm,SizeZoneNonUniformityNormalized,0.15055555555555555
original_glszm_SmallAreaEmphasis,glszm,SmallAreaEmphasis,0.09856071467522196
original_glszm_SmallAreaHighGrayLevelEmphasis,glszm,SmallAreaHighGrayLevelEmphasis,3.3818139058247616
original_glszm_SmallAreaLowGrayLevelEmphasis,glszm,SmallAreaLowGrayLevelEmphasis,0.008999690953514572
original_glszm_ZoneEntropy,glszm,ZoneEntropy,5.717648301692145
original_glszm_ZonePercentage,glszm,ZonePercentage,0.004948045522018802
original_glszm_ZoneVariance,glszm,ZoneVariance,225100.52333333332
original_ngtdm_Busyness,ngtdm,Busyness,21.255259814152918
original_ngtdm_Coarseness,ngtdm,Coarseness,0.0009323383140954628
original_ngtdm_Complexity,ngtdm,Complexity,22.899423203818568
original_ngtdm_Contrast,ngtdm,Contrast,0.04218628317202859
original_ngtdm_Strength,ngtdm,Strength,0.03203556890431441
