feature,family,short_feature,value
original_glcm_Autocorrelation,glcm,Autocorrelation,42.635538956080275
original_glcm_ClusterProminence,glcm,ClusterProminence,406.42046257390064
original_glcm_ClusterShade,glcm,ClusterShade,-12.7237982340223
original_glcm_ClusterTendency,glcm,ClusterTendency,13.888676830879858
original_glcm_Contrast,glcm,Contrast,0.9759433738085412
original_glcm_Correlation,glcm,Correlation,0.8686062387057958
original_glcm_DifferenceAverage,glcm,DifferenceAverage,0.5956223686087417
original_glcm_DifferenceEntropy,glcm,DifferenceEntropy,1.2202499529594903
original_glcm_DifferenceVariance,glcm,DifferenceVariance,0.4847419881659536
original_glcm_Id,glcm,Id,0.7632859810663104
original_glcm_Idm,glcm,Idm,0.7402207211869899
original_glcm_Idmn,glcm,Idmn,0.9884676996376744
original_glcm_Idn,glcm,Idn,0.943853593389047
original_glcm_Imc1,glcm,Imc1,-0.4692828195633544
original_glcm_Imc2,glcm,Imc2,0.9378905860955241
original_glcm_InverseVariance,glcm,InverseVariance,0.2844647672539804
original_glcm_JointAverage,glcm,JointAverage,6.277527670622591
original_glcm_JointEnergy,glcm,JointEnergy,0.06664257054728756
original_glcm_JointEntropy,glcm,JointEntropy,4.362361766710921
original_glcm_MCC,glcm,MCC,0.8731420570381048
original_glcm_MaximumProbability,glcm,MaximumProbability,0.11485630548935132
original_glcm_SumAverage,glcm,SumAverage,12.555055341245184
original_glcm_SumEntropy,glcm,SumEntropy,3.58943134451242
original_glcm_SumSquares,glcm,SumSquares,3.7161550511720995
original_gldm_DependenceEntropy,gldm,DependenceEntropy,6.677446662024709
original_gldm_DependenceNonUniformity,gldm,DependenceNonUniformity,14534.453054628306
original_gldm_DependenceNonUniformityNormalized,gldm,DependenceNonUniformityNormalized,0.0962648562405838
original_gldm_DependenceVariance,gldm,DependenceVariance,38.044670744511286
original_gldm_GrayLevelNonUniformity,gldm,GrayLevelNonUniformity,22006.23485932284
original_gldm_GrayLevelVariance,gldm,GrayLevelVariance,3.7544596273750193
original_gldm_HighGrayLevelEmphasis,gldm,HighGrayLevelEmphasis,43.1659513590844
original_gldm_LargeDependenceEmphasis,gldm,LargeDependenceEmphasis,388.7131086737668
original_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,LargeDependenceHighGrayLevelEmphasis,17478.250662321836
original_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,LargeDependenceLowGrayLevelEmphasis,14.618028672150675
original_gldm_LowGrayLevelEmphasis,gldm,LowGrayLevelEmphasis,0.03948029282967978
original_gldm_SmallDependenceEmphasis,gldm,SmallDependenceEmphasis,0.0061020919316697115
original_gldm_SmallDependenceHighGrayLevelEmphasis,gldm,SmallDependenceHighGrayLevelEmphasis,0.24427642031847815
original_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,SmallDependenceLowGrayLevelEmphasis,0.00030237107492456114
original_glrlm_GrayLevelNonUniformity,glrlm,GrayLevelNonUniformity,6948.646684018876
original_glrlm_GrayLevelNonUniformityNormalized,glrlm,GrayLevelNonUniformityNormalized,0.1447021945513187
original_glrlm_GrayLevelVariance,glrlm,GrayLevelVariance,3.5794243884587065
original_glrlm_HighGrayLevelRunEmphasis,glrlm,HighGrayLevelRunEmphasis,40.84096933531247
original_glrlm_LongRunEmphasis,glrlm,LongRunEmphasis,19.877635995604958
original_glrlm_LongRunHighGrayLevelEmphasis,glrlm,LongRunHighGrayLevelEmphasis,968.2988807332857
original_glrlm_LongRunLowGrayLevelEmphasis,glrlm,LongRunLowGrayLevelEmphasis,0.6921483079248572
original_glrlm_LowGrayLevelRunEmphasis,glrlm,LowGrayLevelRunEmphasis,0.042171017995166246
original_glrlm_RunEntropy,glrlm,RunEntropy,5.38697633389909
original_glrlm_RunLengthNonUniformity,glrlm,RunLengthNonUniformity,10493.56938476709
original_glrlm_RunLengthNonUniformityNormalized,glrlm,RunLengthNonUniformityNormalized,0.22150232465432948
original_glrlm_RunPercentage,glrlm,RunPercentage,0.31822526278892516
original_glrlm_RunVariance,glrlm,RunVariance,7.901943993336371
original_glrlm_ShortRunEmphasis,glrlm,ShortRunEmphasis,0.37470120354940595
original_glrlm_ShortRunHighGrayLevelEmphasis,glrlm,ShortRunHighGrayLevelEmphasis,14.782944764212514
original_glrlm_ShortRunLowGrayLevelEmphasis,glrlm,ShortRunLowGrayLevelEmphasis,0.0168440082730007
original_glszm_GrayLevelNonUniformity,glszm,GrayLevelNonUniformity,47.926253687315636
