feature,family,short_feature,value
original_glcm_Autocorrelation,glcm,Autocorrelation,49.92574868837568
original_glcm_ClusterProminence,glcm,ClusterProminence,395.16018619358294
original_glcm_ClusterShade,glcm,ClusterShade,-42.85182624307012
original_glcm_ClusterTendency,glcm,ClusterTendency,9.737982015922883
original_glcm_Contrast,glcm,Contrast,0.4072281095414554
original_glcm_Correlation,glcm,Correlation,0.9197138462528801
original_glcm_DifferenceAverage,glcm,DifferenceAverage,0.2694667287739792
original_glcm_DifferenceEntropy,glcm,DifferenceEntropy,0.8323874516999049
original_glcm_DifferenceVariance,glcm,DifferenceVariance,0.3009851874889921
original_glcm_Id,glcm,Id,0.8873947286159053
original_glcm_Idm,glcm,Idm,0.879042773689758
original_glcm_Idmn,glcm,Idmn,0.9939453551633626
original_glcm_Idn,glcm,Idn,0.9715697613457619
original_glcm_Imc1,glcm,Imc1,-0.5823474923780017
original_glcm_Imc2,glcm,Imc2,0.9340324738783988
original_glcm_InverseVariance,glcm,InverseVariance,0.1567845934498289
original_glcm_JointAverage,glcm,JointAverage,6.898770840973479
original_glcm_JointEnergy,glcm,JointEnergy,0.30639306738100985
original_glcm_JointEntropy,glcm,JointEntropy,2.839569598506684
original_glcm_MCC,glcm,MCC,0.9205917811597791
original_glcm_MaximumProbability,glcm,MaximumProbability,0.5344864082696938
original_glcm_SumAverage,glcm,SumAverage,13.797541681946958
original_glcm_SumEntropy,glcm,SumEntropy,2.496022065695518
original_glcm_SumSquares,glcm,SumSquares,2.5363025313660854
original_gldm_DependenceEntropy,gldm,DependenceEntropy,4.327763574517302
original_gldm_DependenceNonUniformity,gldm,DependenceNonUniformity,223466.7546537388
original_gldm_DependenceNonUniformityNormalized,gldm,DependenceNonUniformityNormalized,0.3214701422069494
original_gldm_DependenceVariance,gldm,DependenceVariance,32.708768006372566
original_gldm_GrayLevelNonUniformity,gldm,GrayLevelNonUniformity,254027.16949103778
original_gldm_GrayLevelVariance,gldm,GrayLevelVariance,2.5803770712624434
original_gldm_HighGrayLevelEmphasis,gldm,HighGrayLevelEmphasis,50.021664700635846
original_gldm_LargeDependenceEmphasis,gldm,LargeDependenceEmphasis,551.4986765255919
original_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,LargeDependenceHighGrayLevelEmphasis,29660.534272232933
original_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,LargeDependenceLowGrayLevelEmphasis,16.04633793187845
original_gldm_LowGrayLevelEmphasis,gldm,LowGrayLevelEmphasis,0.03415849750196326
original_gldm_SmallDependenceEmphasis,gldm,SmallDependenceEmphasis,0.003394846514872749
original_gldm_SmallDependenceHighGrayLevelEmphasis,gldm,SmallDependenceHighGrayLevelEmphasis,0.14007288182866062
original_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,SmallDependenceLowGrayLevelEmphasis,0.0001572410514497339
original_glrlm_GrayLevelNonUniformity,glrlm,GrayLevelNonUniformity,19790.256345608508
original_glrlm_GrayLevelNonUniformityNormalized,glrlm,GrayLevelNonUniformityNormalized,0.17548485518212625
original_glrlm_GrayLevelVariance,glrlm,GrayLevelVariance,2.9353081345524754
original_glrlm_HighGrayLevelRunEmphasis,glrlm,HighGrayLevelRunEmphasis,38.03415380406175
original_glrlm_LongRunEmphasis,glrlm,LongRunEmphasis,193.88076345331262
