feature,family,short_feature,value
original_glcm_Autocorrelation,glcm,Autocorrelation,49.79951198348618
original_glcm_ClusterProminence,glcm,ClusterProminence,377.8062597017869
original_glcm_ClusterShade,glcm,ClusterShade,-41.39654034664271
original_glcm_ClusterTendency,glcm,ClusterTendency,9.551333497461696
original_glcm_Contrast,glcm,Contrast,0.6171201451093506
original_glcm_Correlation,glcm,Correlation,0.8786271102869326
original_glcm_DifferenceAverage,glcm,DifferenceAverage,0.37840711817030537
original_glcm_DifferenceEntropy,glcm,DifferenceEntropy,1.0523041137588527
original_glcm_DifferenceVariance,glcm,DifferenceVariance,0.44410440157674075
original_glcm_Id,glcm,Id,0.8492199046796312
original_glcm_Idm,glcm,Idm,0.8346677436087517
original_glcm_Idmn,glcm,Idmn,0.9908681842773639
original_glcm_Idn,glcm,Idn,0.9605741124446409
original_glcm_Imc1,glcm,Imc1,-0.4778053939308387
original_glcm_Imc2,glcm,Imc2,0.9065459841377621
original_glcm_InverseVariance,glcm,InverseVariance,0.18239693755751138
original_glcm_JointAverage,glcm,JointAverage,6.896806261972717
original_glcm_JointEnergy,glcm,JointEnergy,0.28697787937505115
original_glcm_JointEntropy,glcm,JointEntropy,3.050221394933111
original_glcm_MCC,glcm,MCC,0.8797782285226133
original_glcm_MaximumProbability,glcm,MaximumProbability,0.5192344149618269
original_glcm_SumAverage,glcm,SumAverage,13.793612523945434
original_glcm_SumEntropy,glcm,SumEntropy,2.5433832322332295
original_glcm_SumSquares,glcm,SumSquares,2.542113410642762
original_gldm_DependenceEntropy,gldm,DependenceEntropy,4.825194883103578
original_gldm_DependenceNonUniformity,gldm,DependenceNonUniformity,23556.42867623788
original_gldm_DependenceNonUniformityNormalized,gldm,DependenceNonUniformityNormalized,0.16943657879159507
original_gldm_DependenceVariance,gldm,DependenceVariance,44.33859860954206
original_gldm_GrayLevelNonUniformity,gldm,GrayLevelNonUniformity,50795.3470955491
original_gldm_GrayLevelVariance,gldm,GrayLevelVariance,2.5850147196196334
