feature,family,short_feature,value
original_glcm_Autocorrelation,glcm,Autocorrelation,34.60500153612727
original_glcm_ClusterProminence,glcm,ClusterProminence,315.6435541331018
original_glcm_ClusterShade,glcm,ClusterShade,0.20184365858156844
original_glcm_ClusterTendency,glcm,ClusterTendency,11.08422360860602
original_glcm_Contrast,glcm,Contrast,1.5608871851792339
original_glcm_Correlation,glcm,Correlation,0.7530824426643613
original_glcm_DifferenceAverage,glcm,DifferenceAverage,0.870386761178153
original_glcm_DifferenceEntropy,glcm,DifferenceEntropy,1.4315727226188057
original_glcm_DifferenceVariance,glcm,DifferenceVariance,0.6582298709510733
original_glcm_Id,glcm,Id,0.6757756993528198
original_glcm_Idm,glcm,Idm,0.6338562158088986
original_glcm_Idmn,glcm,Idmn,0.9849913333335494
original_glcm_Idn,glcm,Idn,0.9260474459455076
original_glcm_Imc1,glcm,Imc1,-0.3500893547173418
original_glcm_Imc2,glcm,Imc2,0.896322500204836
original_glcm_InverseVariance,glcm,InverseVariance,0.30505325792909765
original_glcm_JointAverage,glcm,JointAverage,5.676631148169534
original_glcm_JointEnergy,glcm,JointEnergy,0.054050226233606655
original_glcm_JointEntropy,glcm,JointEntropy,4.721820535419368
original_glcm_MCC,glcm,MCC,0.756962989820736
original_glcm_MaximumProbability,glcm,MaximumProbability,0.1048604315929496
original_glcm_SumAverage,glcm,SumAverage,11.353262296339068
original_glcm_SumEntropy,glcm,SumEntropy,3.563644679943437
original_glcm_SumSquares,glcm,SumSquares,3.1612776984463142
original_gldm_DependenceEntropy,gldm,DependenceEntropy,5.879703893430616
original_gldm_DependenceNonUniformity,gldm,DependenceNonUniformity,15350.925096015646
original_gldm_DependenceNonUniformityNormalized,gldm,DependenceNonUniformityNormalized,0.18085018138139589
original_gldm_DependenceVariance,gldm,DependenceVariance,22.403740569431015
original_gldm_GrayLevelNonUniformity,gldm,GrayLevelNonUniformity,13066.363021606465
original_gldm_GrayLevelVariance,gldm,GrayLevelVariance,3.2059584503458094
original_gldm_HighGrayLevelEmphasis,gldm,HighGrayLevelEmphasis,35.36475342239815
original_gldm_LargeDependenceEmphasis,gldm,LargeDependenceEmphasis,193.3802690794279
original_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,LargeDependenceHighGrayLevelEmphasis,6799.593023255814
original_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,LargeDependenceLowGrayLevelEmphasis,9.301792466948056
original_gldm_LowGrayLevelEmphasis,gldm,LowGrayLevelEmphasis,0.0507309677716512
original_gldm_SmallDependenceEmphasis,gldm,SmallDependenceEmphasis,0.01332387922488814
original_gldm_SmallDependenceHighGrayLevelEmphasis,gldm,SmallDependenceHighGrayLevelEmphasis,0.47883763740198326
original_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,SmallDependenceLowGrayLevelEmphasis,0.0007764513484631826
original_glrlm_GrayLevelNonUniformity,glrlm,GrayLevelNonUniformity,6898.855831095473
original_glrlm_GrayLevelNonUniformityNormalized,glrlm,GrayLevelNonUniformityNormalized,0.15052773095339575
original_glrlm_GrayLevelVariance,glrlm,GrayLevelVariance,3.3476809178882516
original_glrlm_HighGrayLevelRunEmphasis,glrlm,HighGrayLevelRunEmphasis,35.504689406686964
original_glrlm_LongRunEmphasis,glrlm,LongRunEmphasis,86.17077839501795
original_glrlm_LongRunHighGrayLevelEmphasis,glrlm,LongRunHighGrayLevelEmphasis,3058.634243340482
original_glrlm_LongRunLowGrayLevelEmphasis,glrlm,LongRunLowGrayLevelEmphasis,3.8556152866773505
original_glrlm_LowGrayLevelRunEmphasis,glrlm,LowGrayLevelRunEmphasis,0.0534738735987855
original_glrlm_RunEntropy,glrlm,RunEntropy,4.53282850519669
original_glrlm_RunLengthNonUniformity,glrlm,RunLengthNonUniformity,21340.559068133665
original_glrlm_RunLengthNonUniformityNormalized,glrlm,RunLengthNonUniformityNormalized,0.40374655300364143
original_glrlm_RunPercentage,glrlm,RunPercentage,0.5355461790394992
original_glrlm_RunVariance,glrlm,RunVariance,32.58285858946935
original_glrlm_ShortRunEmphasis,glrlm,ShortRunEmphasis,0.5552635785195121
original_glrlm_ShortRunHighGrayLevelEmphasis,glrlm,ShortRunHighGrayLevelEmphasis,19.830701341884737
original_glrlm_ShortRunLowGrayLevelEmphasis,glrlm,ShortRunLowGrayLevelEmphasis,0.0303457616361286
original_glszm_GrayLevelNonUniformity,glszm,GrayLevelNonUniformity,17.840579710144926
original_glszm_GrayLevelNonUniformityNormalized,glszm,GrayLevelNonUniformityNormalized,0.12927956311699224
original_glszm_GrayLevelVariance,glszm,GrayLevelVariance,5.756406217181264
original_glszm_HighGrayLevelZoneEmphasis,glszm,HighGrayLevelZoneEmphasis,35.68840579710145
original_glszm_LargeAreaEmphasis,glszm,LargeAreaEmphasis,3282743.637681159
original_glszm_LargeAreaHighGrayLevelEmphasis,glszm,LargeAreaHighGrayLevelEmphasis,111118456.4710145
original_glszm_LargeAreaLowGrayLevelEmphasis,glszm,LargeAreaLowGrayLevelEmphasis,118869.07450757068
original_glszm_LowGrayLevelZoneEmphasis,glszm,LowGrayLevelZoneEmphasis,0.11441591948105061
original_glszm_SizeZoneNonUniformity,glszm,SizeZoneNonUniformity,29.6231884057971
original_glszm_SizeZoneNonUniformityNormalized,glszm,SizeZoneNonUniformityNormalized,0.21466078554925436
original_glszm_SmallAreaEmphasis,glszm,SmallAreaEmphasis,0.009740453155291717
original_glszm_SmallAreaHighGrayLevelEmphasis,glszm,SmallAreaHighGrayLevelEmphasis,0.32375650380479515
original_glszm_SmallAreaLowGrayLevelEmphasis,glszm,SmallAreaLowGrayLevelEmphasis,0.001105380612589065
original_glszm_ZoneEntropy,glszm,ZoneEntropy,5.638810511443644
original_glszm_ZonePercentage,glszm,ZonePercentage,0.001625786385806178
original_glszm_ZoneVariance,glszm,ZoneVariance,2904411.673597983
original_ngtdm_Busyness,ngtdm,Busyness,27.14288218882105
original_ngtdm_Coarseness,ngtdm,Coarseness,0.000729451860236673
original_ngtdm_Complexity,ngtdm,Complexity,29.116343523320406
original_ngtdm_Contrast,ngtdm,Contrast,0.05341605566682546
original_ngtdm_Strength,ngtdm,Strength,0.025265208409533117
