feature,family,short_feature,value
original_glcm_Autocorrelation,glcm,Autocorrelation,64.55522671675898
original_glcm_ClusterProminence,glcm,ClusterProminence,379.98013532969196
original_glcm_ClusterShade,glcm,ClusterShade,-41.585244630033195
original_glcm_ClusterTendency,glcm,ClusterTendency,9.586014578424265
original_glcm_Contrast,glcm,Contrast,0.6402042196171088
original_glcm_Correlation,glcm,Correlation,0.8747853511546738
original_glcm_DifferenceAverage,glcm,DifferenceAverage,0.387919949330716
original_glcm_DifferenceEntropy,glcm,DifferenceEntropy,1.0638854495390209
original_glcm_DifferenceVariance,glcm,DifferenceVariance,0.462056577092069
original_glcm_Id,glcm,Id,0.8469409081408713
original_glcm_Idm,glcm,Idm,0.8312683649206644
original_glcm_Idmn,glcm,Idmn,0.9924308637918965
original_glcm_Idn,glcm,Idn,0.9634806516730436
original_glcm_Imc1,glcm,Imc1,-0.4731637384119197
original_glcm_Imc2,glcm,Imc2,0.9066401567697766
original_glcm_InverseVariance,glcm,InverseVariance,0.17799861150854615
original_glcm_JointAverage,glcm,JointAverage,7.8942226585706
original_glcm_JointEnergy,glcm,JointEnergy,0.2859685999366478
original_glcm_JointEntropy,glcm,JointEntropy,3.0609978411277567
original_glcm_MCC,glcm,MCC,0.8761038046879718
original_glcm_MaximumProbability,glcm,MaximumProbability,0.5184892783822457
original_glcm_SumAverage,glcm,SumAverage,15.7884453171412
original_glcm_SumEntropy,glcm,SumEntropy,2.5350184258535027
original_glcm_SumSquares,glcm,SumSquares,2.556554699510344
original_gldm_DependenceEntropy,gldm,DependenceEntropy,4.138720671115421
original_gldm_DependenceNonUniformity,gldm,DependenceNonUniformity,247111.5013234744
original_gldm_DependenceNonUniformityNormalized,gldm,DependenceNonUniformityNormalized,0.25391750615854813
original_gldm_DependenceVariance,gldm,DependenceVariance,40.70501590387336
original_gldm_GrayLevelNonUniformity,gldm,GrayLevelNonUniformity,356072.000632966
original_gldm_GrayLevelVariance,gldm,GrayLevelVariance,2.5837377019345675
original_gldm_HighGrayLevelEmphasis,gldm,HighGrayLevelEmphasis,64.7915887447133
original_gldm_LargeDependenceEmphasis,gldm,LargeDependenceEmphasis,439.21917476027437
original_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,LargeDependenceHighGrayLevelEmphasis,31841.14192310696
original_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,LargeDependenceLowGrayLevelEmphasis,7.372415838334549
original_gldm_LowGrayLevelEmphasis,gldm,LowGrayLevelEmphasis,0.020831817588464845
original_gldm_SmallDependenceEmphasis,gldm,SmallDependenceEmphasis,0.005287664135317859
original_gldm_SmallDependenceHighGrayLevelEmphasis,gldm,SmallDependenceHighGrayLevelEmphasis,0.2758995532027191
original_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,SmallDependenceLowGrayLevelEmphasis,0.00014775046447064994
